Date,High,Low,Open,Close,Volume,Adj Close,Name
2019-01-02,73.06999969482422,71.43000030517578,72.66000366210938,71.88999938964844,1060500.0,69.30404663085938,AJG
2019-01-03,71.98999786376953,70.44000244140625,71.63999938964844,70.54000091552734,970600.0,68.00261688232422,AJG
2019-01-04,72.37999725341797,71.08999633789062,71.30000305175781,72.31999969482422,1159300.0,69.71857452392578,AJG
2019-01-07,73.16999816894531,71.94999694824219,71.95999908447266,72.11000061035156,859800.0,69.5161361694336,AJG
2019-01-08,73.05000305175781,71.45999908447266,72.83999633789062,72.43000030517578,895700.0,69.82463073730469,AJG
2019-01-09,73.41999816894531,72.72000122070312,72.8499984741211,73.27999877929688,1355800.0,70.64405059814453,AJG
2019-01-10,73.7300033569336,72.69999694824219,72.93000030517578,73.69000244140625,595500.0,71.03929901123047,AJG
2019-01-11,73.3499984741211,72.43000030517578,73.2699966430664,72.69999694824219,998100.0,70.08490753173828,AJG
2019-01-14,72.91000366210938,72.27999877929688,72.38999938964844,72.66000366210938,1350300.0,70.04634094238281,AJG
2019-01-15,73.08000183105469,72.37000274658203,72.6500015258789,72.91000366210938,921700.0,70.287353515625,AJG
2019-01-16,73.9000015258789,72.6500015258789,73.0,73.72000122070312,1176000.0,71.06822204589844,AJG
2019-01-17,74.11000061035156,73.16999816894531,73.33000183105469,73.91000366210938,798100.0,71.25139617919922,AJG
2019-01-18,74.55000305175781,74.01000213623047,74.13999938964844,74.41000366210938,1124100.0,71.73340606689453,AJG
2019-01-22,74.72000122070312,72.87999725341797,74.2300033569336,73.37999725341797,1108300.0,70.74044036865234,AJG
2019-01-23,73.9000015258789,72.87000274658203,73.55000305175781,73.69999694824219,772200.0,71.04893493652344,AJG
2019-01-24,73.80000305175781,73.22000122070312,73.62000274658203,73.51000213623047,1192200.0,70.86577606201172,AJG
2019-01-25,74.22000122070312,73.20999908447266,73.95999908447266,73.5,1080700.0,70.85613250732422,AJG
2019-01-28,74.0,72.4000015258789,73.12000274658203,72.9800033569336,815000.0,70.35484313964844,AJG
2019-01-29,72.91999816894531,71.55000305175781,72.91999816894531,71.91999816894531,1455700.0,69.33296966552734,AJG
2019-01-30,73.11000061035156,71.76000213623047,72.11000061035156,72.88999938964844,1225300.0,70.26807403564453,AJG
2019-01-31,74.8499984741211,73.0,73.0,74.70999908447266,1820500.0,72.02261352539062,AJG
2019-02-01,76.93000030517578,73.9000015258789,75.0,76.87999725341797,2295500.0,74.11454772949219,AJG
2019-02-04,77.22000122070312,76.08000183105469,76.75,77.22000122070312,1395000.0,74.44231414794922,AJG
2019-02-05,78.6500015258789,76.75,77.22000122070312,78.45999908447266,1471800.0,75.6377182006836,AJG
2019-02-06,78.62000274658203,77.4800033569336,78.43000030517578,78.4000015258789,1699900.0,75.57988739013672,AJG
2019-02-07,78.02999877929688,76.94999694824219,77.91999816894531,77.98999786376953,1018900.0,75.18462371826172,AJG
2019-02-08,78.83999633789062,77.61000061035156,77.61000061035156,78.83000183105469,844500.0,75.99441528320312,AJG
2019-02-11,79.9800033569336,78.58000183105469,78.95999908447266,79.88999938964844,836600.0,77.01627349853516,AJG
2019-02-12,80.41000366210938,79.55999755859375,80.20999908447266,79.69000244140625,1278100.0,76.82347869873047,AJG
2019-02-13,80.19000244140625,79.4000015258789,79.7699966430664,79.54000091552734,934700.0,76.67886352539062,AJG
2019-02-14,79.62999725341797,78.56999969482422,79.01000213623047,78.87999725341797,1166600.0,76.04261016845703,AJG
2019-02-15,80.1500015258789,79.41999816894531,79.56999969482422,79.83999633789062,1028700.0,76.96807861328125,AJG
2019-02-19,80.47000122070312,79.38999938964844,79.6500015258789,80.37000274658203,906300.0,77.47903442382812,AJG
2019-02-20,80.70999908447266,80.18000030517578,80.5999984741211,80.48999786376953,811100.0,77.5947036743164,AJG
2019-02-21,80.76000213623047,80.27999877929688,80.58000183105469,80.63999938964844,963200.0,77.73929595947266,AJG
2019-02-22,81.08999633789062,80.30000305175781,80.9000015258789,80.5999984741211,981000.0,77.70074462890625,AJG
2019-02-25,81.05000305175781,80.23999786376953,80.9000015258789,80.33999633789062,662000.0,77.45008087158203,AJG
2019-02-26,80.55000305175781,79.87000274658203,80.16000366210938,79.88999938964844,756600.0,77.01627349853516,AJG
2019-02-27,80.5199966430664,79.43000030517578,79.66000366210938,80.5199966430664,866300.0,77.62361907958984,AJG
2019-02-28,80.5199966430664,79.91000366210938,80.25,80.27999877929688,1485300.0,77.80776977539062,AJG
2019-03-01,80.72000122070312,79.8499984741211,80.62000274658203,80.31999969482422,966100.0,77.8465347290039,AJG
2019-03-04,80.55999755859375,79.16999816894531,80.41999816894531,79.62000274658203,957700.0,77.16809844970703,AJG
2019-03-05,80.47000122070312,79.41999816894531,79.80000305175781,80.0,1700700.0,77.53638458251953,AJG
2019-03-06,80.12000274658203,78.83000183105469,80.08000183105469,78.87999725341797,1031800.0,76.45088195800781,AJG
2019-03-07,78.80000305175781,77.76000213623047,78.80000305175781,78.23999786376953,1189300.0,75.8305892944336,AJG
2019-03-08,77.97000122070312,77.22000122070312,77.79000091552734,77.91000366210938,812800.0,75.51074981689453,AJG
2019-03-11,79.04000091552734,77.87999725341797,78.19999694824219,79.04000091552734,1442200.0,76.60594940185547,AJG
2019-03-12,79.54000091552734,78.94000244140625,79.33000183105469,79.06999969482422,1096500.0,76.6350326538086,AJG
2019-03-13,79.61000061035156,78.94999694824219,79.31999969482422,79.05999755859375,866300.0,76.62533569335938,AJG
2019-03-14,79.5999984741211,78.8499984741211,79.04000091552734,79.58999633789062,852800.0,77.13902282714844,AJG
2019-03-15,80.33000183105469,79.31999969482422,79.44999694824219,80.27999877929688,4188400.0,77.80776977539062,AJG
2019-03-18,80.43000030517578,79.36000061035156,80.0999984741211,79.52999877929688,1617700.0,77.08085632324219,AJG
2019-03-19,79.81999969482422,78.9800033569336,79.56999969482422,79.2300033569336,1045400.0,76.79010772705078,AJG
2019-03-20,79.47000122070312,77.79000091552734,78.94000244140625,77.81999969482422,1131700.0,75.42352294921875,AJG
2019-03-21,79.06999969482422,77.5,77.5,78.9000015258789,795300.0,76.47026824951172,AJG
2019-03-22,79.18000030517578,78.31999969482422,78.41000366210938,78.87999725341797,992300.0,76.45088195800781,AJG
2019-03-25,79.13999938964844,78.44000244140625,79.05000305175781,78.5999984741211,657500.0,76.17950439453125,AJG
2019-03-26,79.31999969482422,78.45999908447266,79.05000305175781,78.69000244140625,876100.0,76.2667465209961,AJG
2019-03-27,78.87000274658203,77.86000061035156,78.56999969482422,78.22000122070312,939300.0,75.81121063232422,AJG
2019-03-28,78.54000091552734,76.6500015258789,78.22000122070312,77.12999725341797,1976200.0,74.75476837158203,AJG
2019-03-29,78.16999816894531,77.3499984741211,77.55999755859375,78.0999984741211,1856000.0,75.69489288330078,AJG
2019-04-01,79.11000061035156,78.36000061035156,78.75,79.02999877929688,1019400.0,76.59626007080078,AJG
2019-04-02,79.30999755859375,78.56999969482422,79.1500015258789,78.56999969482422,649000.0,76.15042877197266,AJG
2019-04-03,78.97000122070312,78.16999816894531,78.97000122070312,78.37000274658203,794800.0,75.95658874511719,AJG
2019-04-04,78.77999877929688,78.12000274658203,78.55999755859375,78.66999816894531,687300.0,76.24736022949219,AJG
2019-04-05,78.80000305175781,78.08999633789062,78.62999725341797,78.30000305175781,1124300.0,75.88874053955078,AJG
2019-04-08,78.31999969482422,77.83000183105469,78.27999877929688,77.95999908447266,847800.0,75.55921936035156,AJG
2019-04-09,78.04000091552734,77.58000183105469,77.7699966430664,77.9800033569336,1812500.0,75.57860565185547,AJG
2019-04-10,78.62000274658203,77.9800033569336,78.06999969482422,78.5999984741211,872300.0,76.17950439453125,AJG
2019-04-11,79.80000305175781,78.62999725341797,78.62999725341797,79.66999816894531,1329900.0,77.21654510498047,AJG
2019-04-12,80.73999786376953,80.01000213623047,80.1500015258789,80.5199966430664,909000.0,78.04037475585938,AJG
2019-04-15,80.7300033569336,80.12000274658203,80.5,80.61000061035156,681100.0,78.12760162353516,AJG
2019-04-16,81.06999969482422,80.62999725341797,80.75,80.9000015258789,670000.0,78.4086685180664,AJG
2019-04-17,81.05000305175781,79.25,81.05000305175781,80.26000213623047,1133900.0,77.78839111328125,AJG
2019-04-18,80.56999969482422,79.7699966430664,80.1500015258789,80.41999816894531,1030300.0,77.94345092773438,AJG
2019-04-22,80.19999694824219,79.68000030517578,80.08000183105469,80.18000030517578,751800.0,77.71084594726562,AJG
2019-04-23,81.63999938964844,80.29000091552734,80.37000274658203,81.58000183105469,1141400.0,79.06774139404297,AJG
2019-04-24,82.66000366210938,81.41999816894531,81.54000091552734,82.05999755859375,872300.0,79.53294372558594,AJG
2019-04-25,82.98999786376953,81.2699966430664,81.62000274658203,82.79000091552734,918000.0,80.24048614501953,AJG
2019-04-26,84.13999938964844,81.9000015258789,83.0,83.1500015258789,1369700.0,80.58939361572266,AJG
2019-04-29,83.9000015258789,82.86000061035156,83.33000183105469,82.94999694824219,1021600.0,80.39553833007812,AJG
2019-04-30,83.66999816894531,82.4000015258789,82.80000305175781,83.62000274658203,1139200.0,81.044921875,AJG
2019-05-01,83.5,82.12000274658203,83.47000122070312,82.31999969482422,972100.0,79.78495025634766,AJG
2019-05-02,82.95999908447266,81.88999938964844,82.37999725341797,82.88999938964844,755400.0,80.33739471435547,AJG
2019-05-03,83.47000122070312,82.4800033569336,83.05000305175781,83.12999725341797,586200.0,80.56999969482422,AJG
2019-05-06,84.12000274658203,82.22000122070312,82.22000122070312,83.55999755859375,670500.0,80.98676300048828,AJG
2019-05-07,83.45999908447266,81.81999969482422,83.08999633789062,82.26000213623047,638600.0,79.72679901123047,AJG
2019-05-08,83.01000213623047,81.87999725341797,81.97000122070312,82.69000244140625,924200.0,80.1435546875,AJG
2019-05-09,82.58999633789062,81.38999938964844,82.19000244140625,82.22000122070312,869500.0,79.68802642822266,AJG
2019-05-10,83.55000305175781,81.58000183105469,81.94000244140625,83.47000122070312,620500.0,80.8995361328125,AJG
2019-05-13,83.33999633789062,81.55999755859375,82.56999969482422,81.94999694824219,892900.0,79.42633056640625,AJG
2019-05-14,83.06999969482422,81.86000061035156,81.86000061035156,82.4800033569336,877700.0,79.94002532958984,AJG
2019-05-15,83.25,82.06999969482422,82.11000061035156,82.70999908447266,664200.0,80.16293334960938,AJG
2019-05-16,84.11000061035156,82.9800033569336,83.01000213623047,83.79000091552734,847200.0,81.20967864990234,AJG
2019-05-17,84.0999984741211,83.0,83.12999725341797,83.3499984741211,780200.0,80.78321838378906,AJG
2019-05-20,83.5999984741211,82.88999938964844,83.2300033569336,83.29000091552734,1146800.0,80.7250747680664,AJG
2019-05-21,84.1500015258789,83.62000274658203,83.62000274658203,83.8499984741211,689500.0,81.26783752441406,AJG
2019-05-22,84.80999755859375,83.5199966430664,83.91000366210938,84.79000091552734,845500.0,82.17887878417969,AJG
2019-05-23,84.5,83.52999877929688,84.29000091552734,84.1500015258789,769700.0,81.55859375,AJG
2019-05-24,84.58000183105469,83.91999816894531,84.51000213623047,84.27999877929688,527000.0,81.68458557128906,AJG
2019-05-28,84.83999633789062,83.8499984741211,84.30999755859375,83.91000366210938,1121400.0,81.32598876953125,AJG
2019-05-29,84.08999633789062,83.26000213623047,83.81999969482422,84.04000091552734,526200.0,81.45198822021484,AJG
2019-05-30,84.68000030517578,84.01000213623047,84.2699966430664,84.4800033569336,861200.0,81.87842559814453,AJG
2019-05-31,84.75,83.91000366210938,84.02999877929688,84.19999694824219,852700.0,81.6070556640625,AJG
2019-06-03,85.69999694824219,83.68000030517578,84.19999694824219,85.58000183105469,988400.0,82.9445571899414,AJG
2019-06-04,86.4800033569336,84.83999633789062,86.23999786376953,85.87000274658203,1005000.0,83.22562408447266,AJG
2019-06-05,87.77999877929688,85.7699966430664,85.86000061035156,87.76000213623047,816400.0,85.05742645263672,AJG
2019-06-06,87.63999938964844,86.87000274658203,87.33999633789062,87.30999755859375,576300.0,85.03794860839844,AJG
2019-06-07,88.31999969482422,87.5,87.56999969482422,87.79000091552734,905600.0,85.50545501708984,AJG
2019-06-10,88.33999633789062,87.61000061035156,88.16000366210938,87.81999969482422,698400.0,85.53466796875,AJG
2019-06-11,88.30999755859375,87.22000122070312,88.01000213623047,87.44999694824219,671200.0,85.1742935180664,AJG
2019-06-12,88.58000183105469,87.48999786376953,87.69000244140625,87.70999908447266,610500.0,85.42753601074219,AJG
2019-06-13,88.0,86.95999908447266,88.0,87.12000274658203,950300.0,84.85289001464844,AJG
2019-06-14,87.9000015258789,86.81999969482422,87.12000274658203,87.69999694824219,614500.0,85.41779327392578,AJG
2019-06-17,87.98999786376953,86.2300033569336,87.7699966430664,86.29000091552734,901900.0,84.04449462890625,AJG
2019-06-18,86.61000061035156,85.62999725341797,86.31999969482422,86.04000091552734,850800.0,83.80099487304688,AJG
2019-06-19,87.06999969482422,86.16999816894531,86.16999816894531,86.79000091552734,790200.0,84.5314712524414,AJG
2019-06-20,87.87000274658203,87.0199966430664,87.2300033569336,87.5,1667900.0,85.2229995727539,AJG
2019-06-21,87.62000274658203,86.51000213623047,87.62000274658203,86.54000091552734,1239000.0,84.28797912597656,AJG
2019-06-24,87.31999969482422,86.47000122070312,86.72000122070312,86.9800033569336,634700.0,84.71653747558594,AJG
2019-06-25,87.08999633789062,86.13999938964844,86.87999725341797,86.19999694824219,873500.0,83.95682525634766,AJG
2019-06-26,86.3499984741211,84.62000274658203,86.16000366210938,84.62999725341797,798200.0,82.42768096923828,AJG
2019-06-27,86.08999633789062,84.45999908447266,84.5999984741211,85.94000244140625,657900.0,83.7035903930664,AJG
2019-06-28,87.62000274658203,85.83000183105469,86.22000122070312,87.58999633789062,2352500.0,85.31065368652344,AJG
2019-07-01,89.45999908447266,87.79000091552734,88.05000305175781,89.44000244140625,1224700.0,87.1125259399414,AJG
2019-07-02,90.4800033569336,89.2300033569336,89.3499984741211,90.33000183105469,1038100.0,87.97936248779297,AJG
2019-07-03,91.44000244140625,90.19999694824219,90.19999694824219,91.4000015258789,561700.0,89.0215072631836,AJG
2019-07-05,91.20999908447266,89.75,91.20999908447266,90.58999633789062,701900.0,88.23258209228516,AJG
2019-07-08,90.5999984741211,90.16000366210938,90.27999877929688,90.37000274658203,724700.0,88.01831817626953,AJG
2019-07-09,90.79000091552734,90.05999755859375,90.08999633789062,90.76000213623047,665200.0,88.3981704711914,AJG
2019-07-10,91.30000305175781,90.26000213623047,90.8499984741211,90.86000061035156,536200.0,88.49556732177734,AJG
2019-07-11,91.44000244140625,90.45999908447266,90.87000274658203,91.37999725341797,1286200.0,89.00202178955078,AJG
2019-07-12,91.87000274658203,90.80000305175781,91.66999816894531,91.83000183105469,1005800.0,89.44032287597656,AJG
2019-07-15,92.22000122070312,91.63999938964844,91.9000015258789,92.22000122070312,1125200.0,89.82017517089844,AJG
2019-07-16,92.37000274658203,91.76000213623047,92.29000091552734,92.19000244140625,1352800.0,89.79096221923828,AJG
2019-07-17,92.19999694824219,91.69000244140625,92.01000213623047,91.94999694824219,1467100.0,89.55719757080078,AJG
2019-07-18,92.62999725341797,91.76000213623047,92.02999877929688,92.05000305175781,1237600.0,89.65459442138672,AJG
2019-07-19,92.33999633789062,91.45999908447266,92.25,91.80999755859375,2409200.0,89.42084503173828,AJG
2019-07-22,92.41000366210938,91.0199966430664,91.73999786376953,91.25,1675600.0,88.87541961669922,AJG
2019-07-23,92.18000030517578,91.0199966430664,91.51000213623047,91.94999694824219,975800.0,89.55719757080078,AJG
2019-07-24,92.43000030517578,91.20999908447266,91.76000213623047,92.37000274658203,822900.0,89.96627044677734,AJG
2019-07-25,92.55999755859375,91.62000274658203,92.1500015258789,91.8499984741211,1099900.0,89.45980072021484,AJG
2019-07-26,92.73999786376953,90.26000213623047,91.5999984741211,92.33000183105469,1395800.0,89.92730712890625,AJG
2019-07-29,92.31999969482422,91.41999816894531,92.30000305175781,92.0,1100200.0,89.60589599609375,AJG
2019-07-30,92.16000366210938,91.30999755859375,91.62000274658203,91.80999755859375,1324800.0,89.42084503173828,AJG
2019-07-31,92.41999816894531,90.05999755859375,91.69999694824219,90.43000030517578,956000.0,88.0767593383789,AJG
2019-08-01,91.51000213623047,89.83999633789062,90.44000244140625,89.97000122070312,1160900.0,87.62872314453125,AJG
2019-08-02,90.45999908447266,88.98999786376953,90.04000091552734,90.08000183105469,956000.0,87.73585510253906,AJG
2019-08-05,89.19999694824219,85.9000015258789,89.0199966430664,86.44999694824219,1163000.0,84.2003173828125,AJG
2019-08-06,88.68000030517578,86.3499984741211,86.56999969482422,88.55999755859375,1103800.0,86.25540924072266,AJG
2019-08-07,88.98999786376953,86.8499984741211,87.62999725341797,88.33000183105469,1015400.0,86.03141021728516,AJG
2019-08-08,90.41000366210938,88.9000015258789,89.05999755859375,90.19999694824219,792300.0,87.85273742675781,AJG
2019-08-09,90.9000015258789,89.33000183105469,90.18000030517578,90.41999816894531,571600.0,88.0670166015625,AJG
2019-08-12,90.55999755859375,88.66000366210938,89.91000366210938,88.7300033569336,392800.0,86.4209976196289,AJG
2019-08-13,90.45999908447266,88.23999786376953,89.01000213623047,90.0199966430664,532500.0,87.67741394042969,AJG
2019-08-14,89.5999984741211,87.19999694824219,89.01000213623047,87.91999816894531,1046800.0,85.63206481933594,AJG
2019-08-15,88.97000122070312,87.8499984741211,88.02999877929688,88.5,570700.0,86.19698333740234,AJG
2019-08-16,89.86000061035156,88.36000061035156,88.98999786376953,89.72000122070312,1072800.0,87.3852310180664,AJG
2019-08-19,91.0999984741211,90.37999725341797,90.55000305175781,90.54000091552734,579900.0,88.18389892578125,AJG
2019-08-20,90.37999725341797,89.45999908447266,90.31999969482422,89.55999755859375,633500.0,87.2293930053711,AJG
2019-08-21,90.66000366210938,89.80000305175781,90.08000183105469,90.45999908447266,624000.0,88.10597229003906,AJG
2019-08-22,91.0999984741211,89.88999938964844,90.56999969482422,90.87000274658203,576200.0,88.50530242919922,AJG
2019-08-23,91.44999694824219,87.62999725341797,90.58999633789062,88.01000213623047,1101200.0,85.71973419189453,AJG
2019-08-26,89.01000213623047,87.76000213623047,88.66000366210938,88.38999938964844,1320500.0,86.08984375,AJG
2019-08-27,89.30999755859375,88.01000213623047,88.68000030517578,88.04000091552734,1174000.0,85.74893951416016,AJG
2019-08-28,88.37999725341797,87.43000030517578,88.05000305175781,87.9000015258789,1039200.0,85.61258697509766,AJG
2019-08-29,89.26000213623047,88.05000305175781,88.48999786376953,88.77999877929688,1009900.0,86.46968841552734,AJG
2019-08-30,91.11000061035156,89.3499984741211,89.5199966430664,90.70999908447266,1214200.0,88.34945678710938,AJG
2019-09-03,90.30000305175781,89.20999908447266,90.0199966430664,89.66000366210938,860900.0,87.32679748535156,AJG
2019-09-04,90.55999755859375,89.44000244140625,90.27999877929688,90.0199966430664,594400.0,87.67741394042969,AJG
2019-09-05,90.93000030517578,89.41000366210938,90.54000091552734,89.7300033569336,574600.0,87.81444549560547,AJG
2019-09-06,91.0,89.51000213623047,89.7699966430664,90.5,741200.0,88.56800079345703,AJG
2019-09-09,90.94999694824219,89.55000305175781,90.94999694824219,89.87000274658203,666700.0,87.95144653320312,AJG
2019-09-10,90.01000213623047,86.88999938964844,89.86000061035156,88.08000183105469,970400.0,86.19966125488281,AJG
2019-09-11,88.37000274658203,87.05000305175781,88.0999984741211,87.94999694824219,914800.0,86.07242584228516,AJG
2019-09-12,89.16000366210938,87.73999786376953,88.2699966430664,87.80999755859375,996200.0,85.93541717529297,AJG
2019-09-13,88.12000274658203,86.52999877929688,87.8499984741211,86.9800033569336,1111300.0,85.1231460571289,AJG
2019-09-16,87.61000061035156,86.20999908447266,86.44999694824219,87.55999755859375,1075900.0,85.69075775146484,AJG
2019-09-17,89.81999969482422,87.88999938964844,87.88999938964844,89.63999938964844,1297100.0,87.72635650634766,AJG
2019-09-18,90.23999786376953,88.88999938964844,89.4800033569336,89.87999725341797,755500.0,87.96122741699219,AJG
2019-09-19,90.44999694824219,89.38999938964844,89.95999908447266,89.47000122070312,740100.0,87.55998229980469,AJG
2019-09-20,89.86000061035156,88.38999938964844,89.54000091552734,88.80000305175781,1495100.0,86.90428924560547,AJG
2019-09-23,88.94999694824219,88.16000366210938,88.16000366210938,88.38999938964844,596500.0,86.50304412841797,AJG
2019-09-24,89.37000274658203,88.27999877929688,88.68000030517578,88.83999633789062,863000.0,86.94342803955078,AJG
2019-09-25,89.26000213623047,88.5,88.79000091552734,88.94000244140625,691900.0,87.04129791259766,AJG
2019-09-26,90.06999969482422,88.36000061035156,89.05999755859375,89.80000305175781,659000.0,87.88294982910156,AJG
2019-09-27,90.44000244140625,88.19000244140625,90.44000244140625,88.80999755859375,446700.0,86.91407012939453,AJG
2019-09-30,89.94000244140625,88.87000274658203,89.06999969482422,89.56999969482422,540100.0,87.65785217285156,AJG
2019-10-01,90.01000213623047,87.86000061035156,89.98999786376953,87.94000244140625,738500.0,86.0626449584961,AJG
2019-10-02,87.70999908447266,85.33999633789062,87.44000244140625,86.33000183105469,775400.0,84.48702239990234,AJG
2019-10-03,87.16999816894531,85.4800033569336,86.26000213623047,87.11000061035156,507400.0,85.2503662109375,AJG
2019-10-04,89.19999694824219,87.11000061035156,87.22000122070312,89.0199966430664,590300.0,87.11959075927734,AJG
2019-10-07,89.2300033569336,87.80999755859375,88.55000305175781,88.55999755859375,739100.0,86.66940307617188,AJG
2019-10-08,88.05000305175781,86.75,87.94999694824219,86.76000213623047,997200.0,84.9078369140625,AJG
2019-10-09,87.83000183105469,86.5199966430664,87.5999984741211,87.31999969482422,749800.0,85.45587921142578,AJG
2019-10-10,88.19999694824219,86.29000091552734,87.26000213623047,87.47000122070312,796900.0,85.6026840209961,AJG
2019-10-11,88.69000244140625,87.94999694824219,88.2300033569336,87.9800033569336,1014700.0,86.10179901123047,AJG
2019-10-14,88.31999969482422,87.43000030517578,87.62999725341797,88.19000244140625,563300.0,86.30731201171875,AJG
2019-10-15,88.98999786376953,88.33999633789062,88.5199966430664,88.5199966430664,813900.0,86.63026428222656,AJG
2019-10-16,88.93000030517578,87.69000244140625,88.19000244140625,88.80999755859375,868900.0,86.91407012939453,AJG
2019-10-17,89.62000274658203,88.5999984741211,89.12000274658203,89.2300033569336,701400.0,87.32510375976562,AJG
2019-10-18,89.73999786376953,88.37000274658203,88.73999786376953,89.55000305175781,1592900.0,87.63827514648438,AJG
2019-10-21,90.36000061035156,89.75,89.7699966430664,90.33000183105469,818500.0,88.4016342163086,AJG
2019-10-22,90.80000305175781,89.58000183105469,90.30999755859375,89.68000030517578,563200.0,87.76549530029297,AJG
2019-10-23,90.29000091552734,89.45999908447266,89.45999908447266,90.1500015258789,801600.0,88.2254638671875,AJG
2019-10-24,91.41000366210938,90.1500015258789,90.41000366210938,91.20999908447266,1255800.0,89.2628402709961,AJG
2019-10-25,92.0,88.79000091552734,91.33999633789062,89.44999694824219,1211500.0,87.5404052734375,AJG
2019-10-28,90.0,88.91999816894531,89.62999725341797,89.69999694824219,1078700.0,87.78507232666016,AJG
2019-10-29,90.05999755859375,89.12000274658203,89.69999694824219,89.94000244140625,968900.0,88.01995086669922,AJG
2019-10-30,91.30999755859375,89.12000274658203,89.87000274658203,91.2699966430664,772300.0,89.32154846191406,AJG
2019-10-31,91.80999755859375,90.5199966430664,91.1500015258789,91.22000122070312,796300.0,89.27262878417969,AJG
2019-11-01,91.76000213623047,90.94999694824219,91.76000213623047,91.5199966430664,813200.0,89.56622314453125,AJG
2019-11-04,92.08999633789062,90.19999694824219,92.01000213623047,90.62000274658203,881600.0,88.68543243408203,AJG
2019-11-05,90.83000183105469,89.41999816894531,90.51000213623047,89.9800033569336,812300.0,88.05909729003906,AJG
2019-11-06,91.7300033569336,89.79000091552734,89.9800033569336,91.63999938964844,730600.0,89.68366241455078,AJG
2019-11-07,91.88999938964844,90.9800033569336,91.8499984741211,91.05000305175781,777900.0,89.10626220703125,AJG
2019-11-08,91.44000244140625,90.56999969482422,90.83999633789062,91.1500015258789,569200.0,89.2041244506836,AJG
2019-11-11,91.69999694824219,90.47000122070312,90.63999938964844,91.48999786376953,453000.0,89.53685760498047,AJG
2019-11-12,91.83000183105469,91.1500015258789,91.63999938964844,91.48999786376953,735400.0,89.53685760498047,AJG
2019-11-13,92.2699966430664,91.04000091552734,91.16000366210938,92.12000274658203,577200.0,90.15341186523438,AJG
2019-11-14,92.37999725341797,91.66999816894531,91.97000122070312,92.30000305175781,706300.0,90.3295669555664,AJG
2019-11-15,92.5,91.6500015258789,92.5,91.94000244140625,803200.0,89.97725677490234,AJG
2019-11-18,92.19999694824219,91.4000015258789,91.55000305175781,91.77999877929688,571200.0,89.82067108154297,AJG
2019-11-19,92.52999877929688,91.83999633789062,92.0999984741211,92.43000030517578,743100.0,90.45679473876953,AJG
2019-11-20,93.13999938964844,92.16000366210938,92.16000366210938,93.0999984741211,693000.0,91.11248779296875,AJG
2019-11-21,93.02999877929688,91.77999877929688,93.02999877929688,92.0999984741211,617000.0,90.13383483886719,AJG
2019-11-22,92.30000305175781,91.37999725341797,92.01000213623047,91.73999786376953,715900.0,89.7815170288086,AJG
2019-11-25,92.36000061035156,91.44000244140625,91.44000244140625,91.87000274658203,804300.0,89.90875244140625,AJG
2019-11-26,92.62000274658203,91.62999725341797,91.86000061035156,92.52999877929688,1125900.0,90.5546646118164,AJG
2019-11-27,93.41000366210938,92.33999633789062,92.94999694824219,93.30000305175781,707700.0,91.3082275390625,AJG
2019-11-29,93.58999633789062,93.0199966430664,93.29000091552734,93.2699966430664,392500.0,91.27886199951172,AJG
2019-12-02,93.55999755859375,92.2300033569336,93.55999755859375,92.2300033569336,734100.0,90.26106262207031,AJG
2019-12-03,91.7300033569336,90.83000183105469,91.6500015258789,91.3499984741211,676600.0,89.39984893798828,AJG
2019-12-04,92.72000122070312,91.05999755859375,91.2300033569336,92.58000183105469,1036600.0,90.60359954833984,AJG
2019-12-05,93.02999877929688,91.93000030517578,92.47000122070312,92.9000015258789,576900.0,91.34101104736328,AJG
2019-12-06,94.2300033569336,93.05000305175781,93.55999755859375,93.75,655700.0,92.1767349243164,AJG
2019-12-09,94.30999755859375,93.19999694824219,93.73999786376953,94.1500015258789,898500.0,92.57003021240234,AJG
2019-12-10,94.5199966430664,93.7699966430664,94.04000091552734,93.87999725341797,655500.0,92.30455780029297,AJG
2019-12-11,94.47000122070312,93.76000213623047,93.94999694824219,94.44000244140625,514300.0,92.85516357421875,AJG
2019-12-12,95.23999786376953,94.27999877929688,94.66000366210938,94.62000274658203,670000.0,93.03214263916016,AJG
2019-12-13,94.76000213623047,93.62999725341797,94.0199966430664,94.44999694824219,605300.0,92.864990234375,AJG
2019-12-16,95.47000122070312,94.19999694824219,94.87999725341797,95.0199966430664,919900.0,93.42543029785156,AJG
2019-12-17,95.76000213623047,93.91000366210938,95.05999755859375,95.66999816894531,937800.0,94.06452178955078,AJG
2019-12-18,95.66999816894531,94.16999816894531,95.66999816894531,94.43000030517578,743800.0,92.84532928466797,AJG
2019-12-19,95.33999633789062,94.08999633789062,94.80999755859375,95.30999755859375,758900.0,93.71056365966797,AJG
2019-12-20,96.19999694824219,95.37999725341797,95.81999969482422,95.41999816894531,1685600.0,93.81871795654297,AJG
2019-12-23,95.87000274658203,94.08999633789062,95.7699966430664,94.26000213623047,660500.0,92.67818450927734,AJG
2019-12-24,94.63999938964844,94.19000244140625,94.36000061035156,94.55999755859375,299000.0,92.97314453125,AJG
2019-12-26,94.9800033569336,94.19999694824219,94.62000274658203,94.55000305175781,305000.0,92.96332550048828,AJG
2019-12-27,94.93000030517578,94.36000061035156,94.68000030517578,94.75,559100.0,93.15995788574219,AJG
2019-12-30,94.93000030517578,94.3499984741211,94.93000030517578,94.9000015258789,409500.0,93.30744934082031,AJG
